 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  17. 5.2021    Time:  18:55: 9
 Units: L = m    , T = days , M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
    43249  0.2008000E+04  0.20833E+00    4   163661     4     1     T
    43254  0.2009000E+04  0.20000E+00    4   163681     4     1     T
    43257  0.2010000E+04  0.53333E+00    4   163690     4     1     T
    43259  0.2011000E+04  0.66667E+00    2   163694     4     1     T
    43311  0.2012000E+04  0.58637E-01    5   163907    -4     1     T
    43373  0.2013000E+04  0.23153E-01    4   164145    -4     1     T
    43404  0.2014000E+04  0.85328E-01    3   164243    -4     1     T
    43418  0.2015000E+04  0.32922E-01    2   164410     4     1     T
    43425  0.2016000E+04  0.24139E+00    4   164428     4     1     T
    43429  0.2017000E+04  0.30000E+00    4   164442     4     1     T
    43432  0.2018000E+04  0.37500E+00    4   164453     4     1     T
    43434  0.2019000E+04  0.66667E+00    2   164457     4     1     T
    43527  0.2020000E+04  0.21402E-01    4   164838    -4     1     T
    43554  0.2021000E+04  0.48388E-01   17   164965     4     1     T
    43566  0.2022000E+04  0.14093E+00    3   165004     4     1     T
    43570  0.2023000E+04  0.25000E+00    4   165020     4     1     T
    43574  0.2024000E+04  0.25000E+00    2   165032     4     1     T
    43577  0.2025000E+04  0.33333E+00    2   165038     4     1     T
    43711  0.2026000E+04  0.14574E-01    4   165588    -4     1     T
    43751  0.2027000E+04  0.53737E-01    4   165747    -4     1     T
    43774  0.2028000E+04  0.91408E-01    3   165953     4     1     T
    43889  0.2029000E+04  0.18334E-01    5   166445    -4     1     T
    43929  0.2030000E+04  0.38575E-01    4   166624    -4     1     T
    43945  0.2031000E+04  0.69100E-01    5   166696    -4     1     T
    44012  0.2032000E+04  0.56496E-01    3   166963    -4     1     T
    44024  0.2033000E+04  0.91731E-01    6   167018    -4     1     T
    44040  0.2034000E+04  0.15182E+00    4   167182     4     1     T
    44134  0.2035000E+04  0.36366E-01    4   167579    -4     1     T
    44156  0.2036000E+04  0.67981E-01    4   167668    -4     1     T
    44179  0.2037000E+04  0.13034E+00    3   167723    -4     1     T
    44183  0.2038000E+04  0.30000E+00    4   167739    -4     1     T
    44197  0.2039000E+04  0.14580E+00    5   167997     4     1     T
    44204  0.2040000E+04  0.16071E+00    4   168023     4     1     T
    44210  0.2041000E+04  0.16667E+00    4   168047     4     1     T
    44214  0.2042000E+04  0.31250E+00    2   168059     4     1     T
    44216  0.2043000E+04  0.66667E+00    2   168063     4     1     T
    44218  0.2044000E+04  0.50000E+00    2   168067     4     1     T
    44219  0.2045000E+04  0.10000E+01    2   168069     4     1     T
    44220  0.2046000E+04  0.10000E+01    4   168073     4     1     T
    44221  0.2047000E+04  0.10000E+01    2   168075     4     1     T
    44222  0.2048000E+04  0.10000E+01    4   168079     4     1     T
    44223  0.2049000E+04  0.10000E+01    2   168081     4     1     T
    44289  0.2050000E+04  0.50905E-01    5   168353    -4     1     T
    44311  0.2051000E+04  0.97110E-01    2   168537     4     1     T
    44317  0.2052000E+04  0.16667E+00    2   168556     4     1     T
    44320  0.2053000E+04  0.37500E+00    2   168562     4     1     T
    44322  0.2054000E+04  0.50000E+00    2   168566     4     1     T
    44324  0.2055000E+04  0.50000E+00    2   168570     4     1     T
    44325  0.2056000E+04  0.10000E+01    2   168572     4     1     T
    44326  0.2057000E+04  0.10000E+01    3   168575     4     1     T
    44327  0.2058000E+04  0.10000E+01    3   168578     4     1     T
    44328  0.2059000E+04  0.10000E+01    3   168581     4     1     T
    44329  0.2060000E+04  0.10000E+01    2   168583     4     1     T
    44330  0.2061000E+04  0.10000E+01    3   168586     4     1     T
    44331  0.2062000E+04  0.10000E+01    3   168589     4     1     T
    44332  0.2063000E+04  0.10000E+01    3   168592     4     1     T
    44333  0.2064000E+04  0.10000E+01    4   168596     4     1     T
    44406  0.2065000E+04  0.33937E-01    4   168892    -4     1     T
    44435  0.2066000E+04  0.15639E+00    6   168980    -4     1     T
    44445  0.2067000E+04  0.98765E-01    4   169046     4     1     T
    44451  0.2068000E+04  0.38196E+00    4   169062     4     1     T
    44455  0.2069000E+04  0.25000E+00    2   169076     4     1     T
    44711  0.2070000E+04  0.53224E-02    4   170148    -4     1     T
    44810  0.2071000E+04  0.18852E-01    4   170546    -4     1     T
    44841  0.2072000E+04  0.80268E-01    5   170667    -4     1     T
    44873  0.2073000E+04  0.65456E-01    4   170767    -4     1     T
    44903  0.2074000E+04  0.95235E-01    4   170860    -4     1     T
    44933  0.2075000E+04  0.65133E-01    5   170953    -4     1     T
    44958  0.2076000E+04  0.30866E-01    5   171094    -4     1     T
    45002  0.2077000E+04  0.36509E-01    4   171245    -4     1     T
    45039  0.2078000E+04  0.51004E-01    4   171366    -4     1     T
    45056  0.2079000E+04  0.64170E-01    4   171436    -4     1     T
    45070  0.2080000E+04  0.80075E-01    4   171492    -4     1     T
    45081  0.2081000E+04  0.11027E+00    4   171537    -4     1     T
    45090  0.2082000E+04  0.11111E+00    4   171576    -4     1     T
    45114  0.2083000E+04  0.15362E+00    4   171637    -4     1     T
    45121  0.2084000E+04  0.14286E+00    3   171665    -4     1     T
    45126  0.2085000E+04  0.20000E+00    6   171692    -4     1     T
    45162  0.2086000E+04  0.91538E-01    4   171810    -4     1     T
    45176  0.2087000E+04  0.27566E-01    7   171977     4     1     T
    45187  0.2088000E+04  0.17590E+00    2   172007     4     1     T
    45216  0.2089000E+04  0.85201E-01    3   172097    -4     1     T
    45230  0.2090000E+04  0.24788E+00    3   172339     4     1     T
    45234  0.2091000E+04  0.26667E+00    2   172349     4     1     T
    45236  0.2092000E+04  0.66667E+00    3   172355     4     1     T
    45238  0.2093000E+04  0.50000E+00    4   172363     4     1     T
    45240  0.2094000E+04  0.50000E+00    2   172369     4     1     T
    45241  0.2095000E+04  0.10000E+01    4   172373     4     1     T
    45242  0.2096000E+04  0.10000E+01    4   172377     4     1     T
    45243  0.2097000E+04  0.10000E+01    4   172381     4     1     T
    45244  0.2098000E+04  0.10000E+01    4   172385     4     1     T
    45245  0.2099000E+04  0.10000E+01    2   172387     4     1     T
    45246  0.2100000E+04  0.10000E+01    4   172391     4     1     T
    45247  0.2101000E+04  0.10000E+01    4   172395     4     1     T
    45248  0.2102000E+04  0.10000E+01    4   172399     4     1     T
    45249  0.2103000E+04  0.10000E+01    4   172403     4     1     T
    45250  0.2104000E+04  0.10000E+01    4   172407     4     1     T
    45251  0.2105000E+04  0.10000E+01    4   172411     4     1     T
    45252  0.2106000E+04  0.10000E+01    3   172414     4     1     T
    45253  0.2107000E+04  0.10000E+01    4   172418     4     1     T
    45254  0.2108000E+04  0.10000E+01    2   172420     4     1     T
    45255  0.2109000E+04  0.10000E+01    2   172422     4     1     T
    45256  0.2110000E+04  0.10000E+01    2   172424     4     1     T
    45313  0.2111000E+04  0.49907E-01    4   172660    -4     1     T
    45340  0.2112000E+04  0.95967E-01    3   172737    -4     1     T
    45347  0.2113000E+04  0.20000E+00    3   172763    -4     1     T
    45351  0.2114000E+04  0.25000E+00    4   172779    -4     1     T
    45410  0.2115000E+04  0.35455E-01    4   172995    -4     1     T
    45480  0.2116000E+04  0.18166E-01    6   173338    -4     1     T
    45536  0.2117000E+04  0.17561E-01    5   173623    -4     1     T
    45605  0.2118000E+04  0.23173E-01    4   173881    -4     1     T
    45635  0.2119000E+04  0.47592E-01    4   174000    -4     1     T
    45654  0.2120000E+04  0.61018E-01    4   174081    -4     1     T
    45669  0.2121000E+04  0.66729E-01    3   174141    -4     1     T
    45679  0.2122000E+04  0.12405E+00    5   174184    -4     1     T
    45688  0.2123000E+04  0.11111E+00    3   174218    -4     1     T
    45695  0.2124000E+04  0.14286E+00    4   174247    -4     1     T
    45701  0.2125000E+04  0.19048E+00    4   174270    -4     1     T
    45723  0.2126000E+04  0.19550E+00    4   174319    -4     1     T
    45728  0.2127000E+04  0.20000E+00    4   174339    -4     1     T
    45732  0.2128000E+04  0.30000E+00    4   174354    -4     1     T
    45736  0.2129000E+04  0.25000E+00    3   174368    -4     1     T
    45758  0.2130000E+04  0.19550E+00    3   174413    -4     1     T
    45762  0.2131000E+04  0.25000E+00    3   174426    -4     1     T
    45784  0.2132000E+04  0.19550E+00    2   174470    -4     1     T
    45806  0.2133000E+04  0.19550E+00    2   174514    -4     1     T
    45828  0.2134000E+04  0.19550E+00    2   174558    -4     1     T
    45859  0.2135000E+04  0.92337E-01    4   174653    -4     1     T
    45881  0.2136000E+04  0.19550E+00    3   174701    -4     1     T
    45922  0.2137000E+04  0.67796E-01    4   174838    -4     1     T
    45935  0.2138000E+04  0.93421E-01    3   174890    -4     1     T
    45965  0.2139000E+04  0.11804E+00    4   174980    -4     1     T
    45996  0.2140000E+04  0.87984E-01    4   175076    -4     1     T
    46022  0.2141000E+04  0.83371E-01    5   175149    -4     1     T
    46051  0.2142000E+04  0.66280E-01    6   175244    -4     1     T
    46087  0.2143000E+04  0.39960E-01    4   175362    -4     1     T
    46111  0.2144000E+04  0.54586E-01    5   175461    -4     1     T
    46143  0.2145000E+04  0.50712E-01    4   175559    -4     1     T
    46158  0.2146000E+04  0.12936E+00    5   175618    -4     1     T
    46183  0.2147000E+04  0.10421E+00    4   175685    -4     1     T
    46214  0.2148000E+04  0.87984E-01    4   175782    -4     1     T
    46238  0.2149000E+04  0.13406E+00    4   175846    -4     1     T
    46263  0.2150000E+04  0.89373E-01    5   175915    -4     1     T
    46292  0.2151000E+04  0.64744E-01    4   176006    -4     1     T
    46320  0.2152000E+04  0.67561E-01    4   176093    -4     1     T
    46332  0.2153000E+04  0.84695E-01    4   176141    -4     1     T
    46356  0.2154000E+04  0.10427E+00    3   176203    -4     1     T
    46363  0.2155000E+04  0.14286E+00    4   176231    -4     1     T
    46385  0.2156000E+04  0.19550E+00    4   176280    -4     1     T
    46390  0.2157000E+04  0.20000E+00    3   176298    -4     1     T
    46412  0.2158000E+04  0.19550E+00    3   176344    -4     1     T
    46437  0.2159000E+04  0.12074E+00    3   176412    -4     1     T
    46459  0.2160000E+04  0.19550E+00    3   176458    -4     1     T
    46481  0.2161000E+04  0.26067E+00    5   176509    -4     1     T
    46503  0.2162000E+04  0.19550E+00    3   176555    -4     1     T
    46507  0.2163000E+04  0.25000E+00    2   176569    -4     1     T
    46510  0.2164000E+04  0.33333E+00    2   176576    -4     1     T
    46512  0.2165000E+04  0.50000E+00    3   176582    -4     1     T
    46513  0.2166000E+04  0.10000E+01    5   176587    -4     1     T
    46514  0.2167000E+04  0.10000E+01    5   176592    -4     1     T
    46536  0.2168000E+04  0.19550E+00    2   176636    -4     1     T
    46558  0.2169000E+04  0.19550E+00    2   176680    -4     1     T
    46580  0.2170000E+04  0.19550E+00    2   176724    -4     1     T
    46618  0.2171000E+04  0.94005E-01    4   176847    -4     1     T
    46647  0.2172000E+04  0.94854E-01    4   176936    -4     1     T
    46673  0.2173000E+04  0.95082E-01    4   177012    -4     1     T
    46684  0.2174000E+04  0.16540E+00    5   177059    -4     1     T
    46708  0.2175000E+04  0.14280E+00    3   177117    -4     1     T
    46730  0.2176000E+04  0.19550E+00    3   177163    -4     1     T
    46752  0.2177000E+04  0.19550E+00    2   177207    -4     1     T
    46775  0.2178000E+04  0.19523E+00    4   177260    -4     1     T
    46780  0.2179000E+04  0.20000E+00    2   177278    -4     1     T
    46802  0.2180000E+04  0.19550E+00    2   177322    -4     1     T
    46838  0.2181000E+04  0.70388E-01    3   177440    -4     1     T
    46862  0.2182000E+04  0.17399E+00    4   177500    -4     1     T
    46866  0.2183000E+04  0.45714E+00    5   177514    -4     1     T
    46869  0.2184000E+04  0.33333E+00    4   177527    -4     1     T
    46891  0.2185000E+04  0.19550E+00    3   177576    -4     1     T
    46938  0.2186000E+04  0.53762E-01    3   177741    -4     1     T
    46967  0.2187000E+04  0.85484E-01    3   177824    -4     1     T
    46989  0.2188000E+04  0.19550E+00    4   177873    -4     1     T
    46994  0.2189000E+04  0.20000E+00    2   177888    -4     1     T
    47016  0.2190000E+04  0.19550E+00    2   177932    -4     1     T
    47019  0.2191000E+04  0.37500E+00    3   177940    -4     1     T
    47020  0.2191200E+04  0.20000E+00    2   177942    -4     1     T
    47022  0.2192000E+04  0.40000E+00    3   177949    -4     1     T
    47044  0.2193000E+04  0.19550E+00    2   177993    -4     1     T
    47066  0.2194000E+04  0.19550E+00    2   178037    -4     1     T
    47088  0.2195000E+04  0.19550E+00    2   178081    -4     1     T
    47110  0.2196000E+04  0.19550E+00    2   178125    -4     1     T
    47114  0.2197000E+04  0.25000E+00    2   178135    -4     1     T
    47136  0.2198000E+04  0.19550E+00    2   178179    -4     1     T
    47166  0.2199000E+04  0.88243E-01    3   178267    -4     1     T
    47189  0.2200000E+04  0.19523E+00    3   178317    -4     1     T
    47211  0.2201000E+04  0.19550E+00    2   178361    -4     1     T
    47239  0.2202000E+04  0.12546E+00    4   178442    -4     1     T
    47261  0.2203000E+04  0.19550E+00    3   178488    -4     1     T
    47286  0.2204000E+04  0.21684E+00    5   178557    -4     1     T
    47308  0.2205000E+04  0.19550E+00    4   178606    -4     1     T
    47312  0.2206000E+04  0.30000E+00    3   178620    -4     1     T
    47334  0.2207000E+04  0.19550E+00    2   178664    -4     1     T
    47337  0.2208000E+04  0.37500E+00    2   178670    -4     1     T
    47339  0.2209000E+04  0.50000E+00    3   178676    -4     1     T
    47341  0.2210000E+04  0.50000E+00    3   178682    -4     1     T
    47363  0.2211000E+04  0.19550E+00    2   178726    -4     1     T
    47367  0.2212000E+04  0.25000E+00    2   178736    -4     1     T
    47389  0.2213000E+04  0.19550E+00    2   178780    -4     1     T
    47411  0.2214000E+04  0.19550E+00    2   178824    -4     1     T
    47433  0.2215000E+04  0.19550E+00    3   178869    -4     1     T
    47437  0.2216000E+04  0.25000E+00    2   178881    -4     1     T
    47459  0.2217000E+04  0.19550E+00    2   178925    -4     1     T
    47491  0.2218000E+04  0.10438E+00    4   179024    -4     1     T
    47514  0.2219000E+04  0.19523E+00    4   179079    -4     1     T
    47536  0.2220000E+04  0.19550E+00    2   179124    -4     1     T
    47579  0.2221000E+04  0.61366E-01    3   179271    -4     1     T
    47604  0.2222000E+04  0.10668E+00    3   179338    -4     1     T
    47638  0.2223000E+04  0.87791E-01    4   179447    -4     1     T
    47665  0.2224000E+04  0.94446E-01    3   179522    -4     1     T
    47672  0.2225000E+04  0.14815E+00    3   179546    -4     1     T
    47694  0.2226000E+04  0.19550E+00    3   179592    -4     1     T
    47698  0.2227000E+04  0.25000E+00    3   179606    -4     1     T
    47720  0.2228000E+04  0.19550E+00    2   179650    -4     1     T
    47742  0.2229000E+04  0.19550E+00    2   179694    -4     1     T
    47764  0.2230000E+04  0.19550E+00    2   179738    -4     1     T
    47786  0.2231000E+04  0.19550E+00    2   179782    -4     1     T
    47790  0.2232000E+04  0.25000E+00    2   179796    -4     1     T
    47812  0.2233000E+04  0.19550E+00    2   179840    -4     1     T
    47834  0.2234000E+04  0.19550E+00    2   179884    -4     1     T
    47856  0.2235000E+04  0.19550E+00    2   179928    -4     1     T
    47878  0.2236000E+04  0.19550E+00    2   179972    -4     1     T
    47906  0.2237000E+04  0.12352E+00    4   180053    -4     1     T
    47914  0.2238000E+04  0.14815E+00    2   180079    -4     1     T
    47937  0.2239000E+04  0.14822E+00    3   180133    -4     1     T
    47942  0.2240000E+04  0.20000E+00    2   180151    -4     1     T
    47945  0.2241000E+04  0.33333E+00    2   180157    -4     1     T
    47979  0.2242000E+04  0.78361E-01    3   180262    -4     1     T
    48024  0.2243000E+04  0.49238E-01    4   180419    -4     1     T
    48055  0.2244000E+04  0.96324E-01    4   180515    -4     1     T
    48064  0.2245000E+04  0.13783E+00    4   180550    -4     1     T
    48086  0.2246000E+04  0.19550E+00    4   180598    -4     1     T
    48091  0.2247000E+04  0.20000E+00    2   180613    -4     1     T
    48094  0.2248000E+04  0.33333E+00    3   180624    -4     1     T
    48116  0.2249000E+04  0.19550E+00    2   180668    -4     1     T
    48119  0.2250000E+04  0.37500E+00    2   180676    -4     1     T
    48121  0.2251000E+04  0.50000E+00    3   180683    -4     1     T
    48123  0.2252000E+04  0.50000E+00    2   180689    -4     1     T
    48124  0.2253000E+04  0.10000E+01    4   180693    -4     1     T
    48146  0.2254000E+04  0.19550E+00    2   180737    -4     1     T
    48150  0.2255000E+04  0.25000E+00    2   180749    -4     1     T
    48153  0.2256000E+04  0.33333E+00    2   180755    -4     1     T
    48175  0.2257000E+04  0.27805E+00    4   180805    -4     1     T
    48180  0.2258000E+04  0.20000E+00    2   180824    -4     1     T
    48204  0.2259000E+04  0.12506E+00    2   180880    -4     1     T
    48233  0.2260000E+04  0.92652E-01    3   180965    -4     1     T
    48241  0.2261000E+04  0.16667E+00    3   180997    -4     1     T
    48263  0.2262000E+04  0.19550E+00    2   181041    -4     1     T
    48267  0.2263000E+04  0.25000E+00    2   181054    -4     1     T
    48270  0.2264000E+04  0.33333E+00    2   181061    -4     1     T
    48293  0.2265000E+04  0.16757E+00    4   181117    -4     1     T
    48299  0.2266000E+04  0.19048E+00    2   181136    -4     1     T
    48302  0.2267000E+04  0.33333E+00    2   181143    -4     1     T
    48304  0.2268000E+04  0.50000E+00    3   181150    -4     1     T
    48305  0.2269000E+04  0.10000E+01    5   181155    -4     1     T
    48306  0.2270000E+04  0.10000E+01    5   181160    -4     1     T
    48307  0.2271000E+04  0.10000E+01    4   181164    -4     1     T
    48308  0.2272000E+04  0.10000E+01    7   181171    -4     1     T
    48336  0.2273000E+04  0.11144E+00    2   181242    -4     1     T
    48341  0.2274000E+04  0.25000E+00    2   181259    -4     1     T
    48344  0.2275000E+04  0.33333E+00    3   181267    -4     1     T
    48370  0.2276000E+04  0.11325E+00    2   181335    -4     1     T
    48376  0.2277000E+04  0.19048E+00    2   181355    -4     1     T
    48380  0.2278000E+04  0.22222E+00    6   181380    -4     1     T
    48428  0.2279000E+04  0.57130E-01    2   181557    -4     1     T
    48450  0.2280000E+04  0.19550E+00    3   181603    -4     1     T
    48499  0.2281000E+04  0.41194E-01    4   181780    -4     1     T
    48514  0.2282000E+04  0.13298E+00    4   181840    -4     1     T
    48520  0.2283000E+04  0.20741E+00    3   181859    -4     1     T
    48525  0.2284000E+04  0.14815E+00    6   181891    -4     1     T
    48541  0.2285000E+04  0.11818E+00    2   182143     4     1     T
    48546  0.2286000E+04  0.20000E+00    3   182160     4     1     T
    48591  0.2287000E+04  0.73261E-01    5   182332    -4     1     T
    48608  0.2288000E+04  0.13576E+00    2   182494     4     1     T
    48657  0.2289000E+04  0.89875E-01    6   182706    -4     1     T
    48676  0.2290000E+04  0.10456E+00    3   182882     4     1     T
    48682  0.2291000E+04  0.21170E+00    2   182894     4     1     T
    48684  0.2292000E+04  0.66667E+00    4   182900     4     1     T
    48686  0.2293000E+04  0.50000E+00    4   182908     4     1     T
    48727  0.2294000E+04  0.70168E-01    4   183060    -4     1     T
    48744  0.2295000E+04  0.90826E-01    2   183223     4     1     T
    48749  0.2296000E+04  0.27778E+00    2   183233     4     1     T
    48752  0.2297000E+04  0.33333E+00    2   183240     4     1     T
    48865  0.2298000E+04  0.16470E-01    4   183699    -4     1     T
    48914  0.2299000E+04  0.30523E-01    4   183875    -4     1     T
    48935  0.2300000E+04  0.93912E-01    5   183958    -4     1     T
    48943  0.2301000E+04  0.28354E+00    5   183989    -4     1     T
    48955  0.2302000E+04  0.39506E-01    2   184144     4     1     T
    48962  0.2303000E+04  0.19165E+00    3   184161     4     1     T
    48965  0.2304000E+04  0.33333E+00    4   184173     4     1     T
    48998  0.2305000E+04  0.70017E-01    4   184287    -4     1     T
    49013  0.2306000E+04  0.11840E+00    2   184436     4     1     T
    49017  0.2307000E+04  0.31250E+00    2   184444     4     1     T
    49097  0.2308000E+04  0.28657E-01    4   184769    -4     1     T
    49116  0.2309000E+04  0.93075E-01    5   184845    -4     1     T
    49130  0.2310000E+04  0.11491E+00    2   184996     4     1     T
    49135  0.2311000E+04  0.25714E+00    4   185012     4     1     T
    49139  0.2312000E+04  0.25000E+00    3   185027     4     1     T
    49142  0.2313000E+04  0.33333E+00    2   185034     4     1     T
    49144  0.2314000E+04  0.50000E+00    3   185039     4     1     T
    49188  0.2315000E+04  0.69419E-01    5   185208    -4     1     T
    49204  0.2316000E+04  0.21178E+00    2   185367     4     1     T
    49208  0.2317000E+04  0.26667E+00    2   185378     4     1     T
    49210  0.2318000E+04  0.66667E+00    4   185384     4     1     T
    49212  0.2319000E+04  0.50000E+00    2   185389     4     1     T
    49214  0.2320000E+04  0.50000E+00    2   185393     4     1     T
    49215  0.2321000E+04  0.10000E+01    4   185397     4     1     T
    49216  0.2322000E+04  0.10000E+01    4   185401     4     1     T
    49217  0.2323000E+04  0.10000E+01    3   185404     4     1     T
    49218  0.2324000E+04  0.10000E+01    3   185407     4     1     T
    49482  0.2325000E+04  0.53948E-02    4   186524    -4     1     T
    49586  0.2326000E+04  0.20142E-01    4   186942    -4     1     T
    49629  0.2327000E+04  0.38249E-01    4   187090    -4     1     T
    49660  0.2328000E+04  0.52560E-01    4   187185    -4     1     T
    49693  0.2329000E+04  0.49704E-01    5   187298    -4     1     T
    49713  0.2330000E+04  0.48814E-01    4   187387    -4     1     T
    49729  0.2331000E+04  0.12834E+00    6   187452    -4     1     T
    49754  0.2332000E+04  0.89373E-01    3   187516    -4     1     T
    49761  0.2333000E+04  0.14286E+00    6   187552    -4     1     T
    49780  0.2334000E+04  0.12317E+00    3   187829     4     1     T
    49786  0.2335000E+04  0.17143E+00    4   187852     4     1     T
    49792  0.2336000E+04  0.16667E+00    4   187876     4     1     T
    49797  0.2337000E+04  0.22222E+00    4   187895     4     1     T
    49801  0.2338000E+04  0.25000E+00    3   187909     4     1     T
    49909  0.2339000E+04  0.19420E-01    4   188350    -4     1     T
    49938  0.2340000E+04  0.84747E-01    4   188465    -4     1     T
    49958  0.2341000E+04  0.11122E+00    4   188740     4     1     T
    49966  0.2342000E+04  0.15167E+00    4   188769     4     1     T
    50043  0.2343000E+04  0.32612E-01    4   189079    -4     1     T
    50071  0.2344000E+04  0.52873E-01    2   189290     4     1     T
    50077  0.2345000E+04  0.21269E+00    4   189310     4     1     T
    50082  0.2346000E+04  0.20000E+00    2   189325     4     1     T
    50085  0.2347000E+04  0.33333E+00    2   189331     4     1     T
    50087  0.2348000E+04  0.50000E+00    2   189335     4     1     T
    50088  0.2349000E+04  0.10000E+01    2   189337     4     1     T
    50089  0.2350000E+04  0.10000E+01    3   189340     4     1     T
    50090  0.2351000E+04  0.10000E+01    3   189343     4     1     T
    50091  0.2352000E+04  0.10000E+01    4   189347     4     1     T
    50092  0.2353000E+04  0.10000E+01    3   189350     4     1     T
    50093  0.2354000E+04  0.10000E+01    4   189354     4     1     T
    50121  0.2355000E+04  0.12602E+00    5   189447    -4     1     T
    50191  0.2356000E+04  0.23817E-01    4   189714    -4     1     T
    50212  0.2357000E+04  0.95979E-01    6   189801    -4     1     T
    50307  0.2358000E+04  0.18279E-01    5   190193    -4     1     T
    50363  0.2359000E+04  0.17561E-01    5   190458    -4     1     T
    50454  0.2360000E+04  0.95991E-02    5   190888    -4     1     T
    50543  0.2361000E+04  0.17019E-01    4   191267    -4     1     T
    50580  0.2362000E+04  0.44068E-01    4   191415    -4     1     T
    50598  0.2363000E+04  0.11616E+00    6   191488    -4     1     T
    50611  0.2364000E+04  0.76384E-01    3   191539    -4     1     T
    50631  0.2365000E+04  0.55183E-01    4   191825     4     1     T
    50639  0.2366000E+04  0.16538E+00    4   191853     4     1     T
    50646  0.2367000E+04  0.14286E+00    4   191881     4     1     T
    50763  0.2368000E+04  0.16920E-01    4   192361    -4     1     T
    50794  0.2369000E+04  0.63403E-01    3   192482    -4     1     T
    50809  0.2370000E+04  0.68746E-01    3   192614     4     1     T
    50816  0.2371000E+04  0.21801E+00    3   192635     4     1     T
    50842  0.2372000E+04  0.13083E+00    4   192715    -4     1     T
    50849  0.2373000E+04  0.32000E+00    4   192747     4     1     T
    50853  0.2374000E+04  0.25000E+00    2   192757     4     1     T
    51026  0.2375000E+04  0.10592E-01    4   193475    -4     1     T
    51080  0.2376000E+04  0.41774E-01    4   193694    -4     1     T
    51095  0.2377000E+04  0.72448E-01    5   193765    -4     1     T
    51172  0.2378000E+04  0.43684E-01    3   194078    -4     1     T
    51221  0.2379000E+04  0.19262E-01    5   194285    -4     1     T
    51266  0.2380000E+04  0.30178E-01    4   194501    -4     1     T
    51301  0.2381000E+04  0.53914E-01    4   194615    -4     1     T
    51327  0.2382000E+04  0.90782E-01    4   194687    -4     1     T
    51350  0.2383000E+04  0.20854E+00    5   194746    -4     1     T
    51357  0.2384000E+04  0.14286E+00    6   194780    -4     1     T
    51375  0.2385000E+04  0.29336E-01    2   195056     4     1     T
    51422  0.2386000E+04  0.11639E+00    4   195231    -4     1     T
    51866  0.2387000E+04  0.25281E-02    6   197391    -4     1     T
    52117  0.2388000E+04  0.14224E-01    4   198441    -4     1     T
    52164  0.2389000E+04  0.31093E-01    4   198634    -4     1     T
    52197  0.2390000E+04  0.51772E-01    4   198737    -4     1     T
    52223  0.2391000E+04  0.90782E-01    4   198810    -4     1     T
    52233  0.2392000E+04  0.11027E+00    4   198850    -4     1     T
    52240  0.2393000E+04  0.15556E+00    4   198878    -4     1     T
    52260  0.2394000E+04  0.33449E-01    2   199167     4     1     T
    52272  0.2395000E+04  0.14339E+00    3   199225     4     1     T
    52277  0.2396000E+04  0.25000E+00    4   199246     4     1     T
    52281  0.2397000E+04  0.25000E+00    3   199260     4     1     T
    52284  0.2398000E+04  0.33333E+00    4   199273     4     1     T
    52287  0.2399000E+04  0.33333E+00    4   199285     4     1     T
    52479  0.2400000E+04  0.11276E-01    4   200094    -4     1     T
    52520  0.2401000E+04  0.10053E+00    4   200256    -4     1     T
    52543  0.2402000E+04  0.26031E+00    4   200312    -4     1     T
    52548  0.2403000E+04  0.20000E+00    4   200333    -4     1     T
    52601  0.2404000E+04  0.60034E-01    4   200524    -4     1     T
    52626  0.2405000E+04  0.20153E+00    5   200593    -4     1     T
    52648  0.2406000E+04  0.19550E+00    3   200639    -4     1     T
    52691  0.2407000E+04  0.69546E-01    4   200787    -4     1     T
    52719  0.2408000E+04  0.84698E-01    3   200865    -4     1     T
    52753  0.2409000E+04  0.98889E-01    5   200976    -4     1     T
    52781  0.2410000E+04  0.89430E-01    4   201058    -4     1     T
    52790  0.2411000E+04  0.13291E+00    3   201090    -4     1     T
    52795  0.2412000E+04  0.20000E+00    4   201110    -4     1     T
    52800  0.2413000E+04  0.20000E+00    7   201135    -4     1     T
    52813  0.2414000E+04  0.20833E-01    4   201398     4     1     T
    52827  0.2415000E+04  0.21922E+00    5   201443     4     1     T
    52833  0.2416000E+04  0.19048E+00    2   201462     4     1     T
    52837  0.2417000E+04  0.25000E+00    3   201476     4     1     T
    52840  0.2418000E+04  0.33333E+00    4   201488     4     1     T
    52843  0.2419000E+04  0.33333E+00    4   201500     4     1     T
    52846  0.2420000E+04  0.33333E+00    4   201510     4     1     T
    53007  0.2421000E+04  0.16410E-01    5   202187    -4     1     T
    53051  0.2422000E+04  0.63208E-01    4   202341    -4     1     T
    53060  0.2423000E+04  0.17786E+00    4   202374    -4     1     T
    53067  0.2424000E+04  0.14286E+00    6   202406    -4     1     T
    53161  0.2425000E+04  0.24007E-01    4   202786    -4     1     T
    53190  0.2426000E+04  0.52722E-01    3   202906    -4     1     T
    53214  0.2427000E+04  0.13895E+00    4   202969    -4     1     T
    53220  0.2428000E+04  0.35556E+00    4   202990    -4     1     T
    53224  0.2429000E+04  0.25000E+00    7   203012    -4     1     T
    53244  0.2430000E+04  0.49566E-01    2   203208     4     1     T
